numero,file_url,file_txt
275,http://contratos.gastosabertos.org/files/contrato-275.doc,http://contratos.gastosabertos.org/files/contrato-275.txt
276,http://contratos.gastosabertos.org/files/contrato-276.doc,http://contratos.gastosabertos.org/files/contrato-276.txt
277,http://contratos.gastosabertos.org/files/contrato-277.pdf,http://contratos.gastosabertos.org/files/contrato-277.txt
278,http://contratos.gastosabertos.org/files/contrato-278.pdf,http://contratos.gastosabertos.org/files/contrato-278.txt
279,http://contratos.gastosabertos.org/files/contrato-279.pdf,http://contratos.gastosabertos.org/files/contrato-279.txt
280,http://contratos.gastosabertos.org/files/contrato-280.pdf,http://contratos.gastosabertos.org/files/contrato-280.txt
281,http://contratos.gastosabertos.org/files/contrato-281.doc,http://contratos.gastosabertos.org/files/contrato-281.txt
282,http://contratos.gastosabertos.org/files/contrato-282.pdf,http://contratos.gastosabertos.org/files/contrato-282.txt
283,http://contratos.gastosabertos.org/files/contrato-283.docx,http://contratos.gastosabertos.org/files/contrato-283.txt
284,http://contratos.gastosabertos.org/files/contrato-284.pdf,
285,http://contratos.gastosabertos.org/files/contrato-285.doc,http://contratos.gastosabertos.org/files/contrato-285.txt
286,http://contratos.gastosabertos.org/files/contrato-286.doc,http://contratos.gastosabertos.org/files/contrato-286.txt
287,http://contratos.gastosabertos.org/files/contrato-287.doc,http://contratos.gastosabertos.org/files/contrato-287.txt
288,http://contratos.gastosabertos.org/files/contrato-288.doc,http://contratos.gastosabertos.org/files/contrato-288.txt
289,http://contratos.gastosabertos.org/files/contrato-289.doc,http://contratos.gastosabertos.org/files/contrato-289.txt
290,,http://contratos.gastosabertos.org/files/contrato-290.txt
291,http://contratos.gastosabertos.org/files/contrato-291.doc,http://contratos.gastosabertos.org/files/contrato-291.txt
292,http://contratos.gastosabertos.org/files/contrato-292.doc,http://contratos.gastosabertos.org/files/contrato-292.txt
293,http://contratos.gastosabertos.org/files/contrato-293.docx,http://contratos.gastosabertos.org/files/contrato-293.txt
294,http://contratos.gastosabertos.org/files/contrato-294.doc,http://contratos.gastosabertos.org/files/contrato-294.txt
295,http://contratos.gastosabertos.org/files/contrato-295.docx,http://contratos.gastosabertos.org/files/contrato-295.txt
296,http://contratos.gastosabertos.org/files/contrato-296.docx,http://contratos.gastosabertos.org/files/contrato-296.txt
297,http://contratos.gastosabertos.org/files/contrato-297.doc,http://contratos.gastosabertos.org/files/contrato-297.txt
298,http://contratos.gastosabertos.org/files/contrato-298.pdf,
299,http://contratos.gastosabertos.org/files/contrato-299.doc,http://contratos.gastosabertos.org/files/contrato-299.txt
300,http://contratos.gastosabertos.org/files/contrato-300.doc,http://contratos.gastosabertos.org/files/contrato-300.txt
301,http://contratos.gastosabertos.org/files/contrato-301.docx,http://contratos.gastosabertos.org/files/contrato-301.txt
302,http://contratos.gastosabertos.org/files/contrato-302.docx,http://contratos.gastosabertos.org/files/contrato-302.txt
303,http://contratos.gastosabertos.org/files/contrato-303.doc,http://contratos.gastosabertos.org/files/contrato-303.txt
304,http://contratos.gastosabertos.org/files/contrato-304.docx,http://contratos.gastosabertos.org/files/contrato-304.txt
305,http://contratos.gastosabertos.org/files/contrato-305.pdf,http://contratos.gastosabertos.org/files/contrato-305.txt
306,http://contratos.gastosabertos.org/files/contrato-306.zip,
307,http://contratos.gastosabertos.org/files/contrato-307.pdf,http://contratos.gastosabertos.org/files/contrato-307.txt
308,http://contratos.gastosabertos.org/files/contrato-308.pdf,
309,http://contratos.gastosabertos.org/files/contrato-309.doc,http://contratos.gastosabertos.org/files/contrato-309.txt
310,http://contratos.gastosabertos.org/files/contrato-310.docx,http://contratos.gastosabertos.org/files/contrato-310.txt
311,http://contratos.gastosabertos.org/files/contrato-311.doc,http://contratos.gastosabertos.org/files/contrato-311.txt
312,http://contratos.gastosabertos.org/files/contrato-312.doc,http://contratos.gastosabertos.org/files/contrato-312.txt
313,http://contratos.gastosabertos.org/files/contrato-313.doc,http://contratos.gastosabertos.org/files/contrato-313.txt
314,http://contratos.gastosabertos.org/files/contrato-314.doc,http://contratos.gastosabertos.org/files/contrato-314.txt
315,http://contratos.gastosabertos.org/files/contrato-315.doc,http://contratos.gastosabertos.org/files/contrato-315.txt
316,http://contratos.gastosabertos.org/files/contrato-316.doc,http://contratos.gastosabertos.org/files/contrato-316.txt
317,http://contratos.gastosabertos.org/files/contrato-317.doc,http://contratos.gastosabertos.org/files/contrato-317.txt
318,http://contratos.gastosabertos.org/files/contrato-318.doc,http://contratos.gastosabertos.org/files/contrato-318.txt
319,http://contratos.gastosabertos.org/files/contrato-319.doc,http://contratos.gastosabertos.org/files/contrato-319.txt
320,http://contratos.gastosabertos.org/files/contrato-320.doc,http://contratos.gastosabertos.org/files/contrato-320.txt
321,http://contratos.gastosabertos.org/files/contrato-321.doc,http://contratos.gastosabertos.org/files/contrato-321.txt
322,http://contratos.gastosabertos.org/files/contrato-322.doc,http://contratos.gastosabertos.org/files/contrato-322.txt
323,http://contratos.gastosabertos.org/files/contrato-323.doc,http://contratos.gastosabertos.org/files/contrato-323.txt
324,http://contratos.gastosabertos.org/files/contrato-324.doc,http://contratos.gastosabertos.org/files/contrato-324.txt
325,http://contratos.gastosabertos.org/files/contrato-325.doc,http://contratos.gastosabertos.org/files/contrato-325.txt
326,http://contratos.gastosabertos.org/files/contrato-326.doc,http://contratos.gastosabertos.org/files/contrato-326.txt
327,http://contratos.gastosabertos.org/files/contrato-327.doc,http://contratos.gastosabertos.org/files/contrato-327.txt
328,http://contratos.gastosabertos.org/files/contrato-328.doc,http://contratos.gastosabertos.org/files/contrato-328.txt
329,http://contratos.gastosabertos.org/files/contrato-329.doc,http://contratos.gastosabertos.org/files/contrato-329.txt
330,http://contratos.gastosabertos.org/files/contrato-330.pdf,http://contratos.gastosabertos.org/files/contrato-330.txt
331,http://contratos.gastosabertos.org/files/contrato-331.doc,http://contratos.gastosabertos.org/files/contrato-331.txt
332,http://contratos.gastosabertos.org/files/contrato-332.doc,http://contratos.gastosabertos.org/files/contrato-332.txt
333,http://contratos.gastosabertos.org/files/contrato-333.doc,http://contratos.gastosabertos.org/files/contrato-333.txt
334,http://contratos.gastosabertos.org/files/contrato-334.doc,http://contratos.gastosabertos.org/files/contrato-334.txt
335,http://contratos.gastosabertos.org/files/contrato-335.doc,http://contratos.gastosabertos.org/files/contrato-335.txt
336,http://contratos.gastosabertos.org/files/contrato-336.docx,http://contratos.gastosabertos.org/files/contrato-336.txt
337,http://contratos.gastosabertos.org/files/contrato-337.docx,http://contratos.gastosabertos.org/files/contrato-337.txt
338,http://contratos.gastosabertos.org/files/contrato-338.doc,http://contratos.gastosabertos.org/files/contrato-338.txt
339,http://contratos.gastosabertos.org/files/contrato-339.doc,http://contratos.gastosabertos.org/files/contrato-339.txt
340,http://contratos.gastosabertos.org/files/contrato-340.doc,http://contratos.gastosabertos.org/files/contrato-340.txt
341,http://contratos.gastosabertos.org/files/contrato-341.doc,http://contratos.gastosabertos.org/files/contrato-341.txt
342,http://contratos.gastosabertos.org/files/contrato-342.doc,http://contratos.gastosabertos.org/files/contrato-342.txt
343,http://contratos.gastosabertos.org/files/contrato-343.doc,http://contratos.gastosabertos.org/files/contrato-343.txt
344,http://contratos.gastosabertos.org/files/contrato-344.doc,http://contratos.gastosabertos.org/files/contrato-344.txt
345,http://contratos.gastosabertos.org/files/contrato-345.doc,http://contratos.gastosabertos.org/files/contrato-345.txt
346,http://contratos.gastosabertos.org/files/contrato-346.doc,http://contratos.gastosabertos.org/files/contrato-346.txt
347,http://contratos.gastosabertos.org/files/contrato-347.doc,http://contratos.gastosabertos.org/files/contrato-347.txt
348,http://contratos.gastosabertos.org/files/contrato-348.doc,http://contratos.gastosabertos.org/files/contrato-348.txt
349,http://contratos.gastosabertos.org/files/contrato-349.doc,http://contratos.gastosabertos.org/files/contrato-349.txt
350,http://contratos.gastosabertos.org/files/contrato-350.doc,http://contratos.gastosabertos.org/files/contrato-350.txt
351,http://contratos.gastosabertos.org/files/contrato-351.doc,http://contratos.gastosabertos.org/files/contrato-351.txt
352,http://contratos.gastosabertos.org/files/contrato-352.doc,http://contratos.gastosabertos.org/files/contrato-352.txt
353,http://contratos.gastosabertos.org/files/contrato-353.doc,http://contratos.gastosabertos.org/files/contrato-353.txt
354,http://contratos.gastosabertos.org/files/contrato-354.doc,http://contratos.gastosabertos.org/files/contrato-354.txt
355,http://contratos.gastosabertos.org/files/contrato-355.doc,http://contratos.gastosabertos.org/files/contrato-355.txt
356,http://contratos.gastosabertos.org/files/contrato-356.pdf,
357,http://contratos.gastosabertos.org/files/contrato-357.doc,http://contratos.gastosabertos.org/files/contrato-357.txt
358,http://contratos.gastosabertos.org/files/contrato-358.doc,http://contratos.gastosabertos.org/files/contrato-358.txt
359,http://contratos.gastosabertos.org/files/contrato-359.pdf,
360,http://contratos.gastosabertos.org/files/contrato-360.pdf,
361,http://contratos.gastosabertos.org/files/contrato-361.docx,http://contratos.gastosabertos.org/files/contrato-361.txt
362,http://contratos.gastosabertos.org/files/contrato-362.doc,http://contratos.gastosabertos.org/files/contrato-362.txt
363,http://contratos.gastosabertos.org/files/contrato-363.pdf,http://contratos.gastosabertos.org/files/contrato-363.txt
364,http://contratos.gastosabertos.org/files/contrato-364.pdf,http://contratos.gastosabertos.org/files/contrato-364.txt
365,http://contratos.gastosabertos.org/files/contrato-365.pdf,http://contratos.gastosabertos.org/files/contrato-365.txt
366,http://contratos.gastosabertos.org/files/contrato-366.pdf,http://contratos.gastosabertos.org/files/contrato-366.txt
367,http://contratos.gastosabertos.org/files/contrato-367.doc,http://contratos.gastosabertos.org/files/contrato-367.txt
368,http://contratos.gastosabertos.org/files/contrato-368.pdf,http://contratos.gastosabertos.org/files/contrato-368.txt
369,http://contratos.gastosabertos.org/files/contrato-369.doc,http://contratos.gastosabertos.org/files/contrato-369.txt
370,http://contratos.gastosabertos.org/files/contrato-370.doc,http://contratos.gastosabertos.org/files/contrato-370.txt
371,http://contratos.gastosabertos.org/files/contrato-371.doc,http://contratos.gastosabertos.org/files/contrato-371.txt
372,http://contratos.gastosabertos.org/files/contrato-372.docx,http://contratos.gastosabertos.org/files/contrato-372.txt
373,http://contratos.gastosabertos.org/files/contrato-373.docx,http://contratos.gastosabertos.org/files/contrato-373.txt
374,http://contratos.gastosabertos.org/files/contrato-374.pdf,http://contratos.gastosabertos.org/files/contrato-374.txt
375,http://contratos.gastosabertos.org/files/contrato-375.pdf,http://contratos.gastosabertos.org/files/contrato-375.txt
376,http://contratos.gastosabertos.org/files/contrato-376.doc,http://contratos.gastosabertos.org/files/contrato-376.txt
377,http://contratos.gastosabertos.org/files/contrato-377.doc,http://contratos.gastosabertos.org/files/contrato-377.txt
378,http://contratos.gastosabertos.org/files/contrato-378.pdf,http://contratos.gastosabertos.org/files/contrato-378.txt
379,http://contratos.gastosabertos.org/files/contrato-379.doc,http://contratos.gastosabertos.org/files/contrato-379.txt
380,http://contratos.gastosabertos.org/files/contrato-380.doc,http://contratos.gastosabertos.org/files/contrato-380.txt
381,http://contratos.gastosabertos.org/files/contrato-381.doc,http://contratos.gastosabertos.org/files/contrato-381.txt
382,http://contratos.gastosabertos.org/files/contrato-382.pdf,http://contratos.gastosabertos.org/files/contrato-382.txt
383,http://contratos.gastosabertos.org/files/contrato-383.doc,http://contratos.gastosabertos.org/files/contrato-383.txt
384,http://contratos.gastosabertos.org/files/contrato-384.doc,http://contratos.gastosabertos.org/files/contrato-384.txt
385,http://contratos.gastosabertos.org/files/contrato-385.pdf,http://contratos.gastosabertos.org/files/contrato-385.txt
386,http://contratos.gastosabertos.org/files/contrato-386.doc,http://contratos.gastosabertos.org/files/contrato-386.txt
387,http://contratos.gastosabertos.org/files/contrato-387.doc,http://contratos.gastosabertos.org/files/contrato-387.txt
388,http://contratos.gastosabertos.org/files/contrato-388.zip,
389,http://contratos.gastosabertos.org/files/contrato-389.zip,
390,http://contratos.gastosabertos.org/files/contrato-390.zip,
391,http://contratos.gastosabertos.org/files/contrato-391.doc,http://contratos.gastosabertos.org/files/contrato-391.txt
392,http://contratos.gastosabertos.org/files/contrato-392.zip,
393,http://contratos.gastosabertos.org/files/contrato-393.doc,http://contratos.gastosabertos.org/files/contrato-393.txt
394,http://contratos.gastosabertos.org/files/contrato-394.zip,
395,http://contratos.gastosabertos.org/files/contrato-395.docx,http://contratos.gastosabertos.org/files/contrato-395.txt
396,http://contratos.gastosabertos.org/files/contrato-396.docx,http://contratos.gastosabertos.org/files/contrato-396.txt
397,http://contratos.gastosabertos.org/files/contrato-397.docx,http://contratos.gastosabertos.org/files/contrato-397.txt
398,http://contratos.gastosabertos.org/files/contrato-398.docx,http://contratos.gastosabertos.org/files/contrato-398.txt
399,http://contratos.gastosabertos.org/files/contrato-399.doc,http://contratos.gastosabertos.org/files/contrato-399.txt
400,http://contratos.gastosabertos.org/files/contrato-400.doc,http://contratos.gastosabertos.org/files/contrato-400.txt
401,http://contratos.gastosabertos.org/files/contrato-401.doc,http://contratos.gastosabertos.org/files/contrato-401.txt
402,http://contratos.gastosabertos.org/files/contrato-402.doc,http://contratos.gastosabertos.org/files/contrato-402.txt
403,http://contratos.gastosabertos.org/files/contrato-403.docx,http://contratos.gastosabertos.org/files/contrato-403.txt
